colossal,колоссальный,3
heavier,тяжелее,3
rotten,сгнивший,3
brim,до краев,3
coil,катушка,3
gallons,галлоны,3
occupy,занимать,3
creak,скрипеть,3
grease,смазка,3
obliterate,стереть с лица земли,3
gently,нежно,3
extinction,вымирание,3
workbench,верстак,3
weep,плакать,3
drape,драпировать,3
barefoot,босиком,3
firefight,перестрелка,3
chase,гнаться,3
ammo,боеприпасы,3
pistol,пистолет,3
destruction,разрушение,3
steak,стейк,3
reverberate,отражаться,3
punitive,карательный,3
collective,коллектив,3
fool,дурак,3
headfirst,головой вперед,3
fangs,клыки,3
portcullis,решетка,3
flap,лоскут,3
comically,комично,3
frown,хмуриться,3
brothers,братья,3
martinez,Мартинес,3
facilities,удобства,3
hasn,не имеет,3
hopeless,безнадежный,3
realization,реализация,3
partially,частично,3
crude,сырой,3
toddler,ребенок, начинающий ходить,3
lasers,лазеры,3
sprout,росток,3
croak,каркать,3
halve,разделить пополам,3
clang,лязг,3
disk,диск,3
firmly,твердо,3
dangle,мотаться,3
lizards,ящерицы,3
barbell,штанга,3
tremble,дрожать,3
frustrate,расстраивать,3
snag,загвоздка,3
glossy,глянцевый,3
stereotype,стереотип,3
enchantment,чары,3
worship,поклонение,3
whoosh,свист,3
malevolent,злобный,3
bass,бас,3
deadly,смертоносный,3
sphere,сфера,3
unfreeze,разморозить,3
macgyver,Макгивер,3
remake,переделать,3
wedge,клин,3
unbroken,непрерывный,3
temper,характер,3
impossibly,невозможно,3
tangle,запутывать,3
getup,вставать,3
maul,молот,3
innards,внутренности,3
steer,управлять,3
whoever,кто бы то ни было,3
fate,судьба,3
technically,технически,3
strain,напряжение,3
emanate,излучать,3
berserk,неистовый,3
hoot,крик,3
orcs,орки,3
mantis,богомол,3
tuck,заправить,3
sexy,сексуальный,3
slosh,плескаться,3
boob,Сиська,3
clip,клип,3
juicy,сочный,3
favorite,любимый,3
lest,чтобы,3
skipper,шкипер,3
sever,разъединить,3
indentureship,договоренность,3
seizure,захват,3
cinderblock,шлакоблок,3
desecrate,осквернять,3
horrors,ужасы,3
dusty,пыльный,3
mailbox,почтовый ящик,3
battlefield,поле битвы,3
overpower,одолеть,3
enhancements,улучшения,3
unbreakable,нерушимый,3
mouvement,движение,3
bengals,бенгалы,3
cheek,щека,3
slingshots,рогатки,3
unvaccinated,непривитый,3
thwap,хлопнуть,3
smoothies,смузи,3
invigorate,бодрить,3
concoction,смесь,3
unaltered,неизмененный,3
elite,элита,3
banner,баннер,3
pied,пестрый,3
piper,волынщик,3
bladed,с лезвием,3
slag,шлак,3
storyline,сюжетная линия,3
remainder,остаток,3
static,статический,3
admins,администраторы,3
communications,коммуникации,3
outfit,одежда,3
sapient,разумный,3
gossip,слух,3
spawn,порождать,3
rake,грабли,3
blah,бла,3
dissipate,рассеивать,3
dragon,дракон,3
spare,запасной,3
launcher,пусковая установка,3
mound,насыпь,3
sacs,мешочки,3
convulse,судороги,3
bucket,ведро,3
spat,плюнул,3
harden,затвердевать,3
mayhem,хаос,3
chant,петь,3
buddy,приятель,3
authorize,разрешать,3
insult,оскорблять,3
stalwart,стойкий,3
governments,правительства,3
oasis,оазис,3
tame,приручить,3
recommendations,рекомендации,3
wrangle,пререкания,3
epilogue,эпилог,3
amazon,Амазонка,3
tout,рекламировать,3
spam,спам,3
gamelit,игра с подсветкой,3
dandy,денди,2
apocalypse,апокалипсис,2
prey,добыча,2
erect,возводить,2
labyrinth,лабиринт,2
calibre,калибр,2
boddill,Боддилл,2
ucmcof,Укмкоф,2
tfhk,тьфу-тьфу,2
lihj,Лихдж,2
efybbyf,эфиббиф,2
nebq,небк,2
grnbu,грнбу,2
rnha,рнха,2
vkje,вкье,2
sgcljkmc,sgcljkmc,2
zzzzx,ззззкс,2
ciir,циир,2
hdpe,HDPE,2
dpgoq,dpgoq,2
kmcz,кмчч,2
rhfae,rhfae,2
khet,хет,2
qrmv,qrmv,2
fhmjf,fhmjf,2
jhil,Джил,2
krbyffyb,Крбиффиб,2
fiao,фиао,2
bnet,Бнет,2
framework,рамки,2
bundle,пучок,2
derivatives,деривативы,2
substitute,заменять,2
merge,слить,2
unmodified,неизмененный,2
readable,читаемый,2
users,пользователи,2
void,пустота,2
liability,обязанность,2
dcroat,хорват,2
ampersand,амперсанд,2
swsh,сшш,2
flourish,процветать,2
acorn,желудь,2
leftdiagonalarrow,леваядиагональстрелка,2
rightdiagonalarrow,вправодиагональстрелка,2
downclosed,закрыт,2
leftclosed,слева закрыто,2
upclosed,раскрытый,2
rightclosed,правозакрыто,2
roundedcornersleft,закругленные углы слева,2
roundedcornersright,закругленные углыправый,2
cornersleft,левый угол,2
cornersright,уголправый,2
latn,латн,2
iyqz,ийкз,2
andy,Энди,2
xvwo,xvwo,2
zjvq,zjvq,2
ugvc,УГВК,2
hmpo,хмпо,2
hheag,ххеаг,2
mago,маг,2
nozo,нозо,2
ftrp,FTPP,2
umpy,беспорядочный,2
stqbo,stqbo,2
stylesheet,таблица стилей,2
numeric,числовой,2
ligatures,лигатуры,2
helvetica,Гельветика,2
vertical,вертикальный,2
incel,инсел,2
cheryl,Шерил,2
mike,Майк,2
warmer,теплее,2
sandals,сандалии,2
squirm,извиваться,2
backstory,предыстория,2
bahamas,Багамы,2
instagram,инстаграм,2
fluffy,пушистый,2
countless,бесчисленное множество,2
trophies,трофеи,2
ironclad,железный,2
feline,кошачий,2
scamper,бегать,2
sidewalk,тротуар,2
coax,коаксиальный,2
neighbor,сосед,2
basement,подвал,2
complaints,жалобы,2
cosmic,космический,2
discern,различать,2
robotic,роботизированный,2
subsection,подраздел,2
organic,органический,2
inanimate,неодушевленный,2
indigenous,местный,2
reclaim,вернуть себе,2
regency,регентство,2
regulations,правила,2
repurposed,перепрофилированный,2
requirements,требования,2
forfeit,лишиться права,2
pathfinder,следопыт,2
spotlight,прожектор,2
radiate,излучать,2
brightly,ярко,2
glorious,славный,2
carvings,резьба,2
humid,влажный,2
hulk,Халк,2
arch,арка,2
unexpectedly,неожиданно,2
simulation,моделирование,2
matrix,матрица,2
inward,внутрь,2
lane,переулок,2
damme,черт возьми,2
darkness,темнота,2
meow,мяу,2
hazard,опасность,2
leathery,кожистый,2
unsuspecting,ничего не подозревающий,2
incels,инцелы,2
brick,кирпич,2
ceilings,потолки,2
maneuver,маневрировать,2
beard,борода,2
shorter,короче,2
widen,расширять,2
mutant,мутант,2
retreat,отступление,2
splat,шлепок,2
videogames,видеоигры,2
angular,угловой,2
straighten,выпрямить,2
temple,храм,2
cutter,резак,2
glorify,прославлять,2
untrained,неподготовленный,2
timers,таймеры,2
infobox,информационный блок,2
hooligan,хулиган,2
hooligans,хулиганы,2
machinery,техника,2
shelve,полка,2
vase,ваза,2
merrily,весело,2
sprint,спринт,2
ladder,лестница,2
recess,перерыв,2
spigots,краны,2
cockpit,кабина,2
blade,лезвие,2
vibrations,вибрации,2
astonishment,изумление,2
bless,благословить,2
jelly,желе,2
sledgehammer,кувалда,2
golden,золотой,2
steroids,стероиды,2
conspiracy,заговор,2
civilization,цивилизация,2
prep,подготовка,2
customs,таможня,2
entity,сущность,2
citizens,граждане,2
kinds,виды,2
adept,адепт,2
tabletop,столешница,2
transfigure,трансфигурировать,2
slobber,слюни,2
mollify,смягчать,2
sheer,явный,2
impaler,пронзитель,2
dart,дротик,2
watchers,наблюдатели,2
indicator,индикатор,2
favorited,избранный,2
honor,честь,2
individuals,люди,2
celestial,небесный,2
rarest,редчайший,2
rifle,винтовка,2
clap,хлопать в ладоши,2
complimentary,бесплатный,2
subtle,тонкий,2
stiffen,напрягаться,2
disparage,принижать,2
abrasions,ссадины,2
firearms,огнестрельное оружие,2
employees,сотрудники,2
behalf,от имени,2
gnash,скрежетать,2
royale,королевская семья,2
elaborate,разрабатывать,2
delve,копаться,2
dimensional,размерный,2
players,игроки,2
quirk,галтель,2
murderer,убийца,2
kinda,как бы,2
fetish,фетиш,2
opponents,противники,2
tinker,возиться,2
tactical,тактический,2
unopened,неоткрытый,2
outright,прямо,2
stencil,трафарет,2
vague,нечеткий,2
etch,травить,2
abate,ослабевать,2
stoutness,полнота,2
fingernail,ноготь,2
crumbly,рассыпчатый,2
texture,текстура,2
decidedly,решительно,2
sleeve,рукав,2
territory,территория,2
resistance,сопротивление,2
hoop,обруч,2
snarky,язвительный,2
fathom,сажень,2
agape,разинув рот,2
partied,веселился,2
elegant,элегантный,2
jewel,драгоценность,2
internally,внутренне,2
whore,шлюха,2
tomes,тома,2
manually,вручную,2
succession,преемственность,2
slay,убить,2
sultan,султан,2
ribbon,лента,2
crumble,рушиться,2
trophy,трофей,2
conjunction,соединение,2
brighter,ярче,2
apartments,апартаменты,2
zippo,Зиппо,2
conserve,сохранять,2
alleys,переулки,2
whatsoever,что бы то ни было,2
tributaries,притоки,2
gallop,галопом,2
knit,вязать,2
uncooked,сырой,2
steaks,стейки,2
baggie,мешочек,2
tussle,драка,2
cautious,осторожный,2
restaurants,рестораны,2
exhaust,выхлоп,2
operations,операции,2
sooner,раньше,2
beset,окруженный,2
deaths,летальные исходы,2
streak,полоса,2
pelt,шкура,2
craft,ремесло,2
lovingly,с любовью,2
cease,прекратить,2
playground,детская площадка,2
gnome,гном,2
toilets,туалеты,2
dwarf,карлик,2
unnerve,нервировать,2
tolerance,терпимость,2
soda,сода,2
vodka,водка,2
booth,стенд,2
bandage,повязка,2
squirrels,белки,2
vindaloo,Виндалу,2
lamb,ягненок,2
nightmares,кошмары,2
bacon,бекон,2
fare,стоимость проезда,2
clasp,застежка,2
roach,плотва,2
skitter,носиться,2
antennae,усики,2
awkwardly,неловко,2
pudding,пудинг,2
retrieve,забрать,2
hemolymph,гемолимфа,2
silently,молча,2
doorknob,дверная ручка,2
spanish,испанский,2
squint,щуриться,2
stupidest,глупейший,2
freak,ненормальный,2
resound,звучать,2
ricochet,рикошет,2
engulf,поглощать,2
stroll,прогулка,2
wrappers,обертки,2
reform,реформа,2
loudspeaker,громкоговоритель,2
ineffectively,неэффективно,2
geyser,гейзер,2
cannon,пушка,2
surroundings,окрестности,2
reminder,напоминание,2
dame,дама,2
guardians,опекуны,2
greasy,жирный,2
stupidly,тупо,2
persona,личность,2
aluminum,алюминий,2
scrap,металлолом,2
inspection,инспекция,2
slur,оскорбление,2
province,провинция,2
easiest,самый простой,2
persistent,настойчивый,2
glower,сердитый взгляд,2
brutality,жестокость,2
gnoll,гнолл,2
riot,бунт,2
tendrils,усики,2
ethereal,неземной,2
hedgehogs,ёжики,2
skewer,вертел,2
contestant,участник,2
generations,поколения,2
ferocious,свирепый,2
tiger,тигр,2
stalk,выслеживать,2
crane,кран,2
moth,мотылек,2
imbecile,идиот,2
irrationally,иррационально,2
charles,Чарльз,2
bronson,Бронсон,2
absorb,поглощать,2
virtually,практически,2
sensations,ощущения,2
televisions,телевизоры,2
commentator,комментатор,2
breathlessly,затаив дыхание,2
mechanisms,механизмы,2
swell,зыбь,2
dump,свалка,2
youtube,ютуб,2
jersey,Джерси,2
chainmail,кольчуга,2
cici,чичи,2
rundown,наезжать,2
extract,извлекать,2
stasis,застой,2
mode,режим,2
passages,отрывки,2
southeast,юго-восток,2
slim,стройный,2
berth,причал,2
materialize,материализоваться,2
nonsensical,бессмысленный,2
slack,слабый,2
sweetheart,дорогой,2
experts,эксперты,2
absently,рассеянно,2
shamankas,шаманки,2
ants,муравьи,2
sneer,насмешка,2
clans,кланы,2
discard,отказаться,2
exquisite,изысканный,2
facial,уход за лицом,2
contraptions,изобретения,2
backside,задняя сторона,2
gnolls,гноллы,2
unreliable,ненадежный,2
alligator,аллигатор,2
chassis,шасси,2
hopper,бункер,2
lesser,меньший,2
backrest,спинка,2
noticeably,заметно,2
choppers,чопперы,2
german,немецкий,2
ultimate,окончательный,2
tabs,вкладки,2
refine,усовершенствовать,2
inherently,по своей сути,2
mechanism,механизм,2
kilometers,километры,2
poise,уравновешенность,2
shockwave,ударная волна,2
ignite,зажечь,2
infant,младенец,2
perish,погибнуть,2
nicely,приятно,2
combatants,комбатанты,2
raviolis,равиоли,2
swarm,рой,2
slower,помедленнее,2
equivalent,эквивалент,2
fountain,фонтан,2
descent,спуск,2
audible,слышимый,2
premature,преждевременный,2
beguiler,обманщик,2
enrage,бесить,2
disqualify,дисквалифицировать,2
treadmill,беговая дорожка,2
american,американский,2
cuddle,обнимать,2
restroom,туалет,2
translucent,полупрозрачный,2
clash,столкновение,2
wong,Вонг,2
butt,задница,2
chill,холод,2
casual,повседневный,2
tense,напряженный,2
confrontation,конфронтация,2
vine,лоза,2
creeper,лиана,2
trafficker,торговец людьми,2
bullets,пули,2
shin,голень,2
sleeves,рукава,2
cluster,кластер,2
bumpy,бугристый,2
regardless,несмотря ни на что,2
huff,раздражение,2
comply,исполнять,2
suspicious,подозрительный,2
wheeze,хрипеть,2
don't,не,2
sake,ради,2
implement,осуществлять,2
speakers,ораторы,2
airborne,воздушно-капельный,2
fiend,злодей,2
scenario,сценарий,2
downright,совершенно,2
fewer,меньше,2
warrior,воин,2
runny,жидкий,2
andrews,Эндрюс,2
shaft,вал,2
presumably,предположительно,2
expanse,простор,2
beam,луч,2
sewage,сточные воды,2
heavens,небеса,2
crinkle,мять,2
drawbridge,разводной мост,2
flamingo,фламинго,2
gigantic,гигантский,2
hesitant,нерешительный,2
longsword,длинный меч,2
gnaw,грызть,2
luckily,к счастью,2
firefighters,пожарные,2
paramedics,парамедики,2
doesn't,не делает,2
he's,он,2
safely,безопасно,2
hunch,догадка,2
pursuit,преследование,2
worthy,достойный,2
vend,продавать,2
candy,конфеты,2
wary,осторожный,2
fatter,толще,2
usable,годный к употреблению,2
upright,вертикальный,2
muscular,мускулистый,2
scaly,чешуйчатый,2
pygmy,пигмей,2
fuckers,лохи,2
husk,шелуха,2
abilities,способности,2
sting,жало,2
lumpy,комковатый,2
afar,издалека,2
receptionist,регистратор,2
turnstile,турникет,2
dumbbells,гантели,2
bulge,выпуклость,2
bead,шарик,2
bellow,рев,2
clamp,зажим,2
lopsided,однобокий,2
makeshift,импровизированный,2
sicken,болеть,2
shear,срезать,2
sliver,щепка,2
worriedly,тревожно,2
plunge,погружаться,2
dumbass,тупица,2
sacrifice,жертва,2
clench,сжимать,2
frantically,отчаянно,2
bracelet,браслет,2
skip,пропускать,2
addict,наркоман,2
adventurers,искатели приключений,2
brawler,скандалист,2
bloodlust,жажда крови,2
enhancement,улучшение,2
greatest,величайший,2
bracer,наруч,2
deity,божество,2
tikbalang,тикбаланг,2
ripple,пульсация,2
perch,окунь,2
african,африканский,2
dismay,смятение,2
stern,суровый,2
rave,бред,2
distort,искажать,2
formation,формирование,2
terror,террор,2
boar,кабан,2
entranceway,подъезд,2
hurtle,мчаться,2
speedbump,лежачий полицейский,2
shutter,затвор,2
precisely,именно так,2
exclaim,восклицать,2
concrete,конкретный,2
wail,стенать,2
indication,указание,2
oftentimes,часто,2
violently,яростно,2
lattice,решетка,2
tuxedoed,в смокинге,2
gown,платье,2
smushing,раздавливание,2
tuxedo,смокинг,2
flute,флейта,2
miraculously,чудесным образом,2
bulky,громоздкий,2
courtesans,куртизанки,2
backpack,рюкзак,2
snout,морда,2
confusion,путаница,2
victims,жертвы,2
prone,склонный,2
twirl,вертеть,2
dominatrix,госпожа,2
disembowel,выпотрошить,2
impersonation,олицетворение,2
obscure,затемнять,2
tuxedoes,смокинги,2
harness,обуздать,2
dildo,фаллоимитатор,2
kitty,Китти,2
unfinished,незавершенный,2
velvet,бархат,2
addle,дурачить,2
irised,радужная оболочка,2
cartoonish,мультяшный,2
propel,продвигать,2
trill,трель,2
expressionless,невыразительный,2
thinner,тоньше,2
footballs,футбольные мячи,2
torso,туловище,2
bribe,подкупить,2
surgeon,хирург,2
sideways,вбок,2
elective,факультативный,2
monarchy,монархия,2
consciously,сознательно,2
wink,подмигивание,2
stricken,пораженный,2
fascinate,очаровывать,2
cuddly,приятный,2
viral,популярный,2
bankruptcy,банкротство,2
didn't,не сделал,2
icon,икона,2
janitor,дворник,2
vial,флакон,2
sole,подошва,2
puppies,щенки,2
factly,на самом деле,2
deploy,развертывать,2
inspect,проверять,2
inator,инициатор,2
bonuses,бонусы,2
deck,палуба,2
nightly,каждую ночь,2
necromancy,некромантия,2
elle,Элль,2
divorce,развод,2
reset,перезагрузить,2
ammunition,боеприпасы,2
whisk,взбивать,2
huddle,ютиться,2
cincinnati,Цинциннати,2
marybeth,Мэрибет,2
follower,последователь,2
escort,эскорт,2
psychotic,психотический,2
overalls,комбинезон,2
leprechauns,лепреконы,2
sisters,сестры,2
moan,стон,2
undead,нежить,2
ooze,сочиться,2
flammable,легковоспламеняющийся,2
chop,нарезать,2
budge,сдвинуться с места,2
discontinue,прекратить,2
oily,маслянистый,2
genuinely,искренне,2
exclusively,исключительно,2
twelfth,двенадцатый,2
ounces,унции,2
inert,инертный,2
essence,сущность,2
stationary,стационарный,2
restore,восстановить,2
aggro,агрессивный,2
goddess,богиня,2
pudgy,пухлый,2
caroline,Кэролайн,2
honestly,честно,2
pawn,пешка,2
mantra,мантра,2
noon,полдень,2
vigorous,энергичный,2
frisbee,фрисби,2
lips,губы,2
cacophony,какофония,2
chaos,хаос,2
doll,кукла,2
lone,одинокий,2
motherfucker,ублюдок,2
psst,псс,2
uncomprehending,непонимающий,2
ankles,лодыжки,2
indestructible,неразрушимый,2
meantime,тем временем,2
ductwork,воздуховоды,2
behold,вот,2
obsidian,обсидиан,2
bugaboo,жучок,2
creepy,противный,2
writers,писатели,2
codex,кодекс,2
bigboi,бигбой,2
spoiler,спойлер,2
alert,тревога,2
caster,заклинатель,2
corporeal,телесный,2
unimpeded,беспрепятственный,2
inevitable,неизбежный,2
execution,исполнение,2
aquatic,водный,2
crutch,костыль,2
outreach,информационно-пропагандистская деятельность,2
gigs,концерты,2
debrief,подведение итогов,2
participants,участники,2
badge,значок,2
bloom,цвести,2
sponsorship,спонсорство,2
dumbfound,ошеломленный,2
intersections,перекрестки,2
parade,парад,2
platforms,платформы,2
alongside,рядом,2
witch,ведьма,2
kindness,доброта,2
decapitate,обезглавить,2
fulminate,молниеносный,2
joint,соединение,2
souls,души,2
disintegrate,распадаться,2
unravel,разгадать,2
semi,полуфабрикат,2
fury,ярость,2
deftly,ловко,2
dislodge,вытеснять,2
usher,помощник,2
satisfaction,удовлетворение,2
worryingly,тревожно,2
albert,Альберт,2
symbols,символы,2
strawberry,клубника,2
replay,переиграть,2
penalties,штрафы,2
deem,считать,2
proliferation,распространение,2
thwum,звук,2
embodiment,воплощение,2
newly,недавно,2
bump,ударяться,2
shredder,измельчитель,2
chrysalis,куколка,2
indignant,возмущенный,2
froth,пена,2
racial,расовый,2
administrator,администратор,2
tactics,тактика,2
initiate,инициировать,2
gorgon,горгона,2
marital,супружеский,2
dime,десять центов,2
proximity,близость,2
mudskipper,прыгун,2
lame,хромой,2
applause,аплодисменты,2
jeer,издеваться,2
consequences,последствия,2
uncertain,неопределенный,2
glurping,глотание,2
astound,изумлять,2
apeshit,дерьмо,2
killers,убийцы,2
teenaged,подростковый,2
harmlessly,безвредно,2
responses,ответы,2
bait,приманка,2
vigorously,энергично,2
module,модуль,2
shoebox,коробка из-под обуви,2
instruct,инструктировать,2
creator,создатель,2
percent,процент,2
instinct,инстинкт,2
censure,порицание,2
exclamation,восклицание,2
commend,хвалить,2
mawkish,сентиментальный,2
rulers,правители,2
frenzied,бешеный,2
europe,Европа,2
gerbils,песчанки,2
slink,красться,2
treasure,сокровище,2
mohawk,ирокез,2
tummy,животик,2
acher,боль,2
chirp,чирикать,2
grip,схватить,2
vicious,беспощадный,2
aggravate,обострять,2
steve,Стив,2
irwin,Ирвин,2
mage,маг,2
arcanist,арканист,2
unaware,не подозревающий,2
curious,любопытный,2
corp,корпорация,2
coincidence,совпадение,2
critters,твари,2
